"freq","group"
0.952875,"NOdesMartin"
0.952676,"NOdesMartin"
0.953474,"NOdesMartin"
0.965855,"NOdesMartin"
0.991014,"NOdesMartin"
0.995807,"NOdesMartin"
0.965256,"NOdesMartin"
0.946486,"NOdesMartin"
0.96865,"NOdesMartin"
0.952077,"NOdesMartin"
0.993211,"NOdesMartin"
0.998802,"NOdesMartin"
0.963259,"NOdesMartin"
0.995208,"NOdesMartin"
0.997005,"NOdesMartin"
0.932907,"NOdesMartin"
0.979233,"NOdesMartin"
0.979233,"NOdesMartin"
0.991214,"NOdesMartin"
0.966054,"NOdesMartin"
0.939497,"NOdesMartin"
0.991414,"NOdesMartin"
0.939896,"NOdesMartin"
0.929712,"NOdesMartin"
0.991414,"NOdesMartin"
0.991214,"NOdesMartin"
0.941893,"NOdesMartin"
0.941693,"NOdesMartin"
0.991214,"NOdesMartin"
0.961905,"NOdesMartin"
0.987819,"NOdesMartin"
0.956869,"NOdesMartin"
0.96845,"NOdesMartin"
0.96845,"NOdesMartin"
0.97504,"NOdesMartin"
0.999601,"NOdesMartin"
0.999892,"NOdesMartin"
0.9998,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
0.9998,"NOdesMartin"
0.96246,"NOdesMartin"
0.962061,"NOdesMartin"
0.997005,"NOdesMartin"
0.986022,"NOdesMartin"
0.972843,"NOdesMartin"
0.992612,"NOdesMartin"
0.997204,"NOdesMartin"
0.997204,"NOdesMartin"
0.963658,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.960064,"NOdesMartin"
0.960264,"NOdesMartin"
0.960064,"NOdesMartin"
0.935703,"NOdesMartin"
0.959465,"NOdesMartin"
0.96226,"NOdesMartin"
0.922724,"NOdesMartin"
0.949281,"NOdesMartin"
0.988019,"NOdesMartin"
0.960863,"NOdesMartin"
0.960863,"NOdesMartin"
0.960863,"NOdesMartin"
0.960863,"NOdesMartin"
0.960663,"NOdesMartin"
0.960863,"NOdesMartin"
0.919529,"NOdesMartin"
0.919329,"NOdesMartin"
0.919329,"NOdesMartin"
0.91873,"NOdesMartin"
0.91893,"NOdesMartin"
0.970048,"NOdesMartin"
0.948482,"NOdesMartin"
0.970048,"NOdesMartin"
0.970048,"NOdesMartin"
0.970048,"NOdesMartin"
0.948083,"NOdesMartin"
0.973243,"NOdesMartin"
1,"NOdesMartin"
0.989018,"NOdesMartin"
0.976038,"NOdesMartin"
0.996605,"NOdesMartin"
0.996605,"NOdesMartin"
0.999002,"NOdesMartin"
0.92472,"NOdesMartin"
0.967652,"NOdesMartin"
0.902356,"NOdesMartin"
0.999601,"NOdesMartin"
0.974641,"NOdesMartin"
0.974641,"NOdesMartin"
0.974641,"NOdesMartin"
0.975839,"NOdesMartin"
0.967138,"NOdesMartin"
0.97504,"NOdesMartin"
0.976438,"NOdesMartin"
0.976637,"NOdesMartin"
0.976637,"NOdesMartin"
0.966445,"NOdesMartin"
0.976438,"NOdesMartin"
0.976637,"NOdesMartin"
0.976438,"NOdesMartin"
0.971645,"NOdesMartin"
0.967053,"NOdesMartin"
0.969249,"NOdesMartin"
0.989816,"NOdesMartin"
0.975838,"NOdesMartin"
0.913738,"NOdesMartin"
0.904353,"NOdesMartin"
0.904553,"NOdesMartin"
0.904553,"NOdesMartin"
0.904353,"NOdesMartin"
0.903355,"NOdesMartin"
0.902955,"NOdesMartin"
0.952875,"NOdesMartin"
0.928514,"NOdesMartin"
0.921725,"NOdesMartin"
0.916134,"NOdesMartin"
0.990216,"NOdesMartin"
0.991613,"NOdesMartin"
0.991414,"NOdesMartin"
0.994209,"NOdesMartin"
0.993011,"NOdesMartin"
0.992812,"NOdesMartin"
0.91873,"NOdesMartin"
0.902356,"NOdesMartin"
0.920727,"NOdesMartin"
0.90595,"NOdesMartin"
0.90595,"NOdesMartin"
0.933906,"NOdesMartin"
0.92512,"NOdesMartin"
0.990615,"NOdesMartin"
0.98762,"NOdesMartin"
0.98742,"NOdesMartin"
0.98762,"NOdesMartin"
0.98742,"NOdesMartin"
0.98762,"NOdesMartin"
0.98762,"NOdesMartin"
0.991813,"NOdesMartin"
0.991813,"NOdesMartin"
0.991813,"NOdesMartin"
0.976837,"NOdesMartin"
0.995208,"NOdesMartin"
0.995208,"NOdesMartin"
0.995208,"NOdesMartin"
0.994608,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.985024,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.991014,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.969848,"NOdesMartin"
0.98123,"NOdesMartin"
0.98123,"NOdesMartin"
0.983853,"NOdesMartin"
0.98123,"NOdesMartin"
0.92472,"NOdesMartin"
0.995407,"NOdesMartin"
0.991813,"NOdesMartin"
0.982029,"NOdesMartin"
0.942692,"NOdesMartin"
0.916134,"NOdesMartin"
0.921126,"NOdesMartin"
0.99784,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.996805,"NOdesMartin"
0.908147,"NOdesMartin"
0.92512,"NOdesMartin"
0.924121,"NOdesMartin"
0.91234,"NOdesMartin"
0.913139,"NOdesMartin"
0.942492,"NOdesMartin"
0.957468,"NOdesMartin"
0.936361,"NOdesMartin"
0.98722,"NOdesMartin"
0.98742,"NOdesMartin"
0.987021,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.98123,"NOdesMartin"
0.978457,"NOdesMartin"
0.998003,"NOdesMartin"
0.983826,"NOdesMartin"
0.981829,"NOdesMartin"
0.981829,"NOdesMartin"
0.999002,"NOdesMartin"
0.966853,"NOdesMartin"
0.999201,"NOdesMartin"
0.992412,"NOdesMartin"
0.995607,"NOdesMartin"
0.970048,"NOdesMartin"
0.913738,"NOdesMartin"
0.955272,"NOdesMartin"
0.955072,"NOdesMartin"
0.955272,"NOdesMartin"
0.955272,"NOdesMartin"
0.974142,"NOdesMartin"
0.980549,"NOdesMartin"
0.96246,"NOdesMartin"
0.951078,"NOdesMartin"
0.963458,"NOdesMartin"
0.985823,"NOdesMartin"
0.978634,"NOdesMartin"
0.978434,"NOdesMartin"
0.938099,"NOdesMartin"
1,"NOdesMartin"
0.992612,"NOdesMartin"
0.915735,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.982029,"NOdesMartin"
0.979233,"NOdesMartin"
0.986821,"NOdesMartin"
0.978634,"NOdesMartin"
0.985423,"NOdesMartin"
0.978834,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.978235,"NOdesMartin"
0.987819,"NOdesMartin"
0.974441,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.98762,"NOdesMartin"
0.984225,"NOdesMartin"
0.974641,"NOdesMartin"
0.987819,"NOdesMartin"
0.987819,"NOdesMartin"
0.935304,"NOdesMartin"
0.984026,"NOdesMartin"
0.984425,"NOdesMartin"
0.984425,"NOdesMartin"
0.984625,"NOdesMartin"
0.984425,"NOdesMartin"
0.97504,"NOdesMartin"
0.915535,"NOdesMartin"
0.917133,"NOdesMartin"
0.916933,"NOdesMartin"
0.917133,"NOdesMartin"
0.917133,"NOdesMartin"
0.984225,"NOdesMartin"
0.984625,"NOdesMartin"
0.984425,"NOdesMartin"
0.984225,"NOdesMartin"
0.984225,"NOdesMartin"
0.984625,"NOdesMartin"
0.984824,"NOdesMartin"
0.923323,"NOdesMartin"
0.924521,"NOdesMartin"
0.92472,"NOdesMartin"
0.92472,"NOdesMartin"
0.923323,"NOdesMartin"
0.939334,"NOdesMartin"
0.923323,"NOdesMartin"
0.922524,"NOdesMartin"
0.96226,"NOdesMartin"
0.90595,"NOdesMartin"
0.903554,"NOdesMartin"
0.901358,"NOdesMartin"
1,"NOdesMartin"
0.955471,"NOdesMartin"
0.961861,"NOdesMartin"
0.953474,"NOdesMartin"
0.954273,"NOdesMartin"
0.983427,"NOdesMartin"
0.977087,"NOdesMartin"
0.965916,"NOdesMartin"
0.958067,"NOdesMartin"
0.959864,"NOdesMartin"
0.957668,"NOdesMartin"
0.947883,"NOdesMartin"
0.984478,"NOdesMartin"
0.970447,"NOdesMartin"
0.965455,"NOdesMartin"
0.9998,"NOdesMartin"
0.909545,"NOdesMartin"
0.999401,"NOdesMartin"
0.953874,"NOdesMartin"
0.994409,"NOdesMartin"
0.994808,"NOdesMartin"
0.916134,"NOdesMartin"
0.983027,"NOdesMartin"
0.931909,"NOdesMartin"
0.932308,"NOdesMartin"
0.925519,"NOdesMartin"
0.925719,"NOdesMartin"
0.925719,"NOdesMartin"
0.925519,"NOdesMartin"
0.925719,"NOdesMartin"
0.925719,"NOdesMartin"
0.996805,"NOdesMartin"
0.9998,"NOdesMartin"
0.984824,"NOdesMartin"
0.968251,"NOdesMartin"
0.9998,"NOdesMartin"
0.968051,"NOdesMartin"
0.96845,"NOdesMartin"
0.96845,"NOdesMartin"
0.96845,"NOdesMartin"
0.965855,"NOdesMartin"
0.980232,"NOdesMartin"
0.923123,"NOdesMartin"
0.954673,"NOdesMartin"
0.954673,"NOdesMartin"
0.954872,"NOdesMartin"
0.955072,"NOdesMartin"
0.98143,"NOdesMartin"
0.98143,"NOdesMartin"
0.98143,"NOdesMartin"
0.926518,"NOdesMartin"
0.926518,"NOdesMartin"
0.926518,"NOdesMartin"
0.9998,"NOdesMartin"
0.982428,"NOdesMartin"
0.982428,"NOdesMartin"
0.982428,"NOdesMartin"
0.982428,"NOdesMartin"
0.982428,"NOdesMartin"
0.982428,"NOdesMartin"
0.963259,"NOdesMartin"
0.962859,"NOdesMartin"
0.977037,"NOdesMartin"
0.938099,"NOdesMartin"
0.971845,"NOdesMartin"
0.994808,"NOdesMartin"
0.991813,"NOdesMartin"
0.972843,"NOdesMartin"
0.965455,"NOdesMartin"
0.965655,"NOdesMartin"
0.965655,"NOdesMartin"
0.965655,"NOdesMartin"
0.965256,"NOdesMartin"
0.965455,"NOdesMartin"
0.965455,"NOdesMartin"
0.935503,"NOdesMartin"
0.965455,"NOdesMartin"
0.935304,"NOdesMartin"
0.965455,"NOdesMartin"
0.967252,"NOdesMartin"
0.972843,"NOdesMartin"
0.972843,"NOdesMartin"
0.972843,"NOdesMartin"
0.972843,"NOdesMartin"
0.985224,"NOdesMartin"
0.98742,"NOdesMartin"
0.986821,"NOdesMartin"
0.98742,"NOdesMartin"
0.98742,"NOdesMartin"
0.98742,"NOdesMartin"
0.98762,"NOdesMartin"
0.98742,"NOdesMartin"
0.98742,"NOdesMartin"
0.996006,"NOdesMartin"
0.997404,"NOdesMartin"
0.997404,"NOdesMartin"
0.9998,"NOdesMartin"
0.9998,"NOdesMartin"
0.922324,"NOdesMartin"
0.9998,"NOdesMartin"
0.9998,"NOdesMartin"
0.988618,"NOdesMartin"
1,"NOdesMartin"
0.999601,"NOdesMartin"
0.913538,"NOdesMartin"
0.910743,"NOdesMartin"
0.984225,"NOdesMartin"
0.909744,"NOdesMartin"
1,"NOdesMartin"
0.903086,"NOdesMartin"
0.907548,"NOdesMartin"
0.945487,"NOdesMartin"
0.978834,"NOdesMartin"
0.978834,"NOdesMartin"
0.978834,"NOdesMartin"
0.978834,"NOdesMartin"
0.978634,"NOdesMartin"
0.978634,"NOdesMartin"
0.978634,"NOdesMartin"
0.978634,"NOdesMartin"
0.978834,"NOdesMartin"
0.978834,"NOdesMartin"
0.978634,"NOdesMartin"
0.970647,"NOdesMartin"
0.964657,"NOdesMartin"
0.962859,"NOdesMartin"
0.963059,"NOdesMartin"
0.941693,"NOdesMartin"
0.999002,"NOdesMartin"
0.999002,"NOdesMartin"
0.999002,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.989361,"NOdesMartin"
0.985623,"NOdesMartin"
0.970447,"NOdesMartin"
0.985423,"NOdesMartin"
0.985623,"NOdesMartin"
0.985423,"NOdesMartin"
0.970447,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985623,"NOdesMartin"
0.970647,"NOdesMartin"
0.946685,"NOdesMartin"
0.998602,"NOdesMartin"
0.998802,"NOdesMartin"
0.992412,"NOdesMartin"
0.972843,"NOdesMartin"
0.949281,"NOdesMartin"
0.976038,"NOdesMartin"
0.954872,"NOdesMartin"
0.931709,"NOdesMartin"
0.998602,"NOdesMartin"
0.994609,"NOdesMartin"
0.944289,"NOdesMartin"
0.973043,"NOdesMartin"
0.934904,"NOdesMartin"
0.926518,"NOdesMartin"
0.926917,"NOdesMartin"
0.913938,"NOdesMartin"
0.964058,"NOdesMartin"
0.970248,"NOdesMartin"
0.992612,"NOdesMartin"
0.972045,"NOdesMartin"
0.934505,"NOdesMartin"
0.934105,"NOdesMartin"
0.953874,"NOdesMartin"
0.928514,"NOdesMartin"
0.914337,"NOdesMartin"
0.939497,"NOdesMartin"
0.939497,"NOdesMartin"
0.93131,"NOdesMartin"
0.939097,"NOdesMartin"
0.913738,"NOdesMartin"
0.942093,"NOdesMartin"
0.963458,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.946486,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.963658,"NOdesMartin"
0.946685,"NOdesMartin"
0.946486,"NOdesMartin"
0.946685,"NOdesMartin"
0.968051,"NOdesMartin"
0.986222,"NOdesMartin"
0.974042,"NOdesMartin"
0.92492,"NOdesMartin"
0.920527,"NOdesMartin"
0.975639,"NOdesMartin"
0.974641,"NOdesMartin"
0.910743,"NOdesMartin"
0.901957,"NOdesMartin"
0.907348,"NOdesMartin"
0.922923,"NOdesMartin"
0.923123,"NOdesMartin"
0.923123,"NOdesMartin"
0.923123,"NOdesMartin"
0.923522,"NOdesMartin"
0.923522,"NOdesMartin"
0.999916,"NOdesMartin"
0.923123,"NOdesMartin"
0.923123,"NOdesMartin"
0.923123,"NOdesMartin"
0.920327,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.91893,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.91853,"NOdesMartin"
0.91893,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.921526,"NOdesMartin"
0.91893,"NOdesMartin"
0.910543,"NOdesMartin"
0.919728,"NOdesMartin"
0.99381,"NOdesMartin"
0.997204,"NOdesMartin"
0.996605,"NOdesMartin"
0.980032,"NOdesMartin"
0.980032,"NOdesMartin"
0.980032,"NOdesMartin"
0.949481,"NOdesMartin"
0.977436,"NOdesMartin"
0.996406,"NOdesMartin"
0.97524,"NOdesMartin"
0.991967,"NOdesMartin"
0.991854,"NOdesMartin"
0.907149,"NOdesMartin"
0.902157,"NOdesMartin"
0.9998,"NOdesMartin"
0.986222,"NOdesMartin"
0.948882,"NOdesMartin"
0.9373,"NOdesMartin"
0.9373,"NOdesMartin"
0.964058,"NOdesMartin"
0.958866,"NOdesMartin"
0.946685,"NOdesMartin"
0.952276,"NOdesMartin"
0.952276,"NOdesMartin"
1,"NOdesMartin"
0.999401,"NOdesMartin"
0.977835,"NOdesMartin"
0.981629,"NOdesMartin"
0.978035,"NOdesMartin"
0.977835,"NOdesMartin"
0.977835,"NOdesMartin"
0.978035,"NOdesMartin"
0.944289,"NOdesMartin"
0.917332,"NOdesMartin"
0.922524,"NOdesMartin"
0.99401,"NOdesMartin"
1,"NOdesMartin"
0.997604,"NOdesMartin"
0.976837,"NOdesMartin"
0.939896,"NOdesMartin"
0.967452,"NOdesMartin"
0.915935,"NOdesMartin"
0.917931,"NOdesMartin"
0.960663,"NOdesMartin"
0.97484,"NOdesMartin"
0.908946,"NOdesMartin"
0.915935,"NOdesMartin"
0.983027,"NOdesMartin"
0.969449,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.999601,"NOdesMartin"
0.932308,"NOdesMartin"
0.967652,"NOdesMartin"
0.995008,"NOdesMartin"
0.956669,"NOdesMartin"
1,"NOdesMartin"
0.997604,"NOdesMartin"
0.999601,"NOdesMartin"
0.999401,"NOdesMartin"
0.940695,"NOdesMartin"
0.955871,"NOdesMartin"
0.955871,"NOdesMartin"
0.912141,"NOdesMartin"
0.913538,"NOdesMartin"
0.924321,"NOdesMartin"
0.996206,"NOdesMartin"
0.950679,"NOdesMartin"
0.936701,"NOdesMartin"
0.936701,"NOdesMartin"
0.936901,"NOdesMartin"
0.951078,"NOdesMartin"
0.983733,"NOdesMartin"
0.988818,"NOdesMartin"
0.988818,"NOdesMartin"
0.954273,"NOdesMartin"
0.988618,"NOdesMartin"
0.988618,"NOdesMartin"
0.988818,"NOdesMartin"
0.988618,"NOdesMartin"
0.954273,"NOdesMartin"
0.954273,"NOdesMartin"
0.988618,"NOdesMartin"
0.988618,"NOdesMartin"
0.988618,"NOdesMartin"
0.988618,"NOdesMartin"
0.988818,"NOdesMartin"
0.988618,"NOdesMartin"
0.976238,"NOdesMartin"
0.961661,"NOdesMartin"
0.977236,"NOdesMartin"
0.985423,"NOdesMartin"
0.977037,"NOdesMartin"
0.977037,"NOdesMartin"
0.990615,"NOdesMartin"
0.977037,"NOdesMartin"
0.977236,"NOdesMartin"
0.977835,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.977636,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999385,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999401,"NOdesMartin"
0.999201,"NOdesMartin"
0.999601,"NOdesMartin"
0.999201,"NOdesMartin"
0.991014,"NOdesMartin"
0.999002,"NOdesMartin"
1,"NOdesMartin"
0.999401,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999401,"NOdesMartin"
0.999002,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999365,"NOdesMartin"
0.99938,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999002,"NOdesMartin"
0.999201,"NOdesMartin"
0.999002,"NOdesMartin"
0.999002,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
1,"NOdesMartin"
0.999201,"NOdesMartin"
0.999601,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999401,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.9998,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999002,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.907748,"NOdesMartin"
0.978235,"NOdesMartin"
0.963658,"NOdesMartin"
0.9998,"NOdesMartin"
0.92492,"NOdesMartin"
1,"NOdesMartin"
0.99401,"NOdesMartin"
0.99401,"NOdesMartin"
0.979433,"NOdesMartin"
0.988818,"NOdesMartin"
1,"NOdesMartin"
0.990415,"NOdesMartin"
0.990615,"NOdesMartin"
0.986022,"NOdesMartin"
0.978634,"NOdesMartin"
0.9998,"NOdesMartin"
0.999002,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
1,"NOdesMartin"
0.992412,"NOdesMartin"
0.989217,"NOdesMartin"
0.970447,"NOdesMartin"
0.911142,"NOdesMartin"
0.947883,"NOdesMartin"
0.944289,"NOdesMartin"
0.984026,"NOdesMartin"
0.983826,"NOdesMartin"
0.984026,"NOdesMartin"
0.984026,"NOdesMartin"
0.984026,"NOdesMartin"
0.984026,"NOdesMartin"
0.984026,"NOdesMartin"
0.984026,"NOdesMartin"
0.997204,"NOdesMartin"
0.974042,"NOdesMartin"
0.933307,"NOdesMartin"
1,"NOdesMartin"
0.972045,"NOdesMartin"
0.926318,"NOdesMartin"
0.926917,"NOdesMartin"
0.927316,"NOdesMartin"
1,"NOdesMartin"
0.926917,"NOdesMartin"
0.927273,"NOdesMartin"
0.927316,"NOdesMartin"
0.924521,"NOdesMartin"
0.928714,"NOdesMartin"
0.926118,"NOdesMartin"
0.926518,"NOdesMartin"
0.942292,"NOdesMartin"
1,"NOdesMartin"
0.938698,"NOdesMartin"
0.938698,"NOdesMartin"
0.939896,"NOdesMartin"
0.939497,"NOdesMartin"
0.9377,"NOdesMartin"
0.90595,"NOdesMartin"
0.93151,"NOdesMartin"
0.940296,"NOdesMartin"
0.9375,"NOdesMartin"
0.976837,"NOdesMartin"
0.976837,"NOdesMartin"
0.969449,"NOdesMartin"
1,"NOdesMartin"
0.983027,"NOdesMartin"
1,"NOdesMartin"
0.902556,"NOdesMartin"
0.989816,"NOdesMartin"
0.988419,"NOdesMartin"
0.991613,"NOdesMartin"
0.995008,"NOdesMartin"
0.9998,"NOdesMartin"
0.97504,"NOdesMartin"
0.97504,"NOdesMartin"
0.98123,"NOdesMartin"
0.929313,"NOdesMartin"
0.929912,"NOdesMartin"
0.988618,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.955671,"NOdesMartin"
0.98762,"NOdesMartin"
0.99381,"NOdesMartin"
0.992612,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.933706,"NOdesMartin"
0.934305,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.964058,"NOdesMartin"
0.993011,"NOdesMartin"
0.964058,"NOdesMartin"
0.993011,"NOdesMartin"
0.916533,"NOdesMartin"
0.966653,"NOdesMartin"
0.948882,"NOdesMartin"
0.993011,"NOdesMartin"
0.966853,"NOdesMartin"
0.99381,"NOdesMartin"
0.98722,"NOdesMartin"
0.98722,"NOdesMartin"
0.950679,"NOdesMartin"
0.987021,"NOdesMartin"
0.961861,"NOdesMartin"
0.987021,"NOdesMartin"
0.987021,"NOdesMartin"
0.960663,"NOdesMartin"
0.971645,"NOdesMartin"
0.986621,"NOdesMartin"
0.988618,"NOdesMartin"
0.965056,"NOdesMartin"
0.988618,"NOdesMartin"
0.988219,"NOdesMartin"
0.993011,"NOdesMartin"
0.961262,"NOdesMartin"
0.976038,"NOdesMartin"
0.976238,"NOdesMartin"
0.993411,"NOdesMartin"
0.993211,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.960463,"NOdesMartin"
0.960264,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.93151,"NOdesMartin"
0.930511,"NOdesMartin"
0.993011,"NOdesMartin"
0.964058,"NOdesMartin"
0.992812,"NOdesMartin"
0.993011,"NOdesMartin"
0.969249,"NOdesMartin"
0.930911,"NOdesMartin"
0.930911,"NOdesMartin"
0.928914,"NOdesMartin"
0.960463,"NOdesMartin"
0.954273,"NOdesMartin"
0.99401,"NOdesMartin"
0.99401,"NOdesMartin"
0.936901,"NOdesMartin"
0.933107,"NOdesMartin"
0.972444,"NOdesMartin"
0.933906,"NOdesMartin"
0.933906,"NOdesMartin"
0.951078,"NOdesMartin"
0.931709,"NOdesMartin"
0.968051,"NOdesMartin"
0.933906,"NOdesMartin"
0.933906,"NOdesMartin"
0.920527,"NOdesMartin"
0.997204,"NOdesMartin"
0.9998,"NOdesMartin"
0.9998,"NOdesMartin"
1,"NOdesMartin"
0.999002,"NOdesMartin"
0.946885,"NOdesMartin"
1,"NOdesMartin"
0.930711,"NOdesMartin"
0.930711,"NOdesMartin"
0.930711,"NOdesMartin"
0.913339,"NOdesMartin"
0.930312,"NOdesMartin"
0.966653,"NOdesMartin"
0.998602,"NOdesMartin"
0.934505,"NOdesMartin"
0.925919,"NOdesMartin"
1,"NOdesMartin"
0.954872,"NOdesMartin"
0.955072,"NOdesMartin"
1,"NOdesMartin"
0.955272,"NOdesMartin"
0.900359,"NOdesMartin"
0.967252,"NOdesMartin"
0.91274,"NOdesMartin"
0.914736,"NOdesMartin"
0.944289,"NOdesMartin"
0.933107,"NOdesMartin"
0.933506,"NOdesMartin"
0.944888,"NOdesMartin"
0.965056,"NOdesMartin"
0.985423,"NOdesMartin"
0.933706,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.984824,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.985423,"NOdesMartin"
0.977236,"NOdesMartin"
0.998203,"NOdesMartin"
0.934505,"NOdesMartin"
0.933506,"NOdesMartin"
0.987819,"NOdesMartin"
0.92492,"NOdesMartin"
0.921526,"NOdesMartin"
0.933307,"NOdesMartin"
0.93111,"NOdesMartin"
0.9998,"NOdesMartin"
0.99361,"NOdesMartin"
0.923522,"NOdesMartin"
0.925719,"NOdesMartin"
0.944089,"NOdesMartin"
0.944489,"NOdesMartin"
0.934904,"NOdesMartin"
0.912939,"NOdesMartin"
0.932508,"NOdesMartin"
0.923722,"NOdesMartin"
0.94988,"NOdesMartin"
0.972444,"NOdesMartin"
0.969848,"NOdesMartin"
0.929113,"NOdesMartin"
0.985823,"NOdesMartin"
0.929113,"NOdesMartin"
